Episode: 0, step: 9, Pop: 7/5, Epsilon: 1.00, Mean Loss: 1.53, Median Loss: 1.53, Std Loss: 1.53, Mean Reward: 3.02, Median Reward: 2.00, Std Reward: 226.70
Episode: 695, step: 9, Pop: 4/5, Epsilon: 0.06, Mean Loss: 0.56, Median Loss: 0.56, Std Loss: 0.56, Mean Reward: 2.28, Median Reward: 2.00, Std Reward: 123.00
Episode: 696, step: 9, Pop: 3/5, Epsilon: 0.06, Mean Loss: 0.52, Median Loss: 0.52, Std Loss: 0.52, Mean Reward: 5.16, Median Reward: 2.00, Std Reward: 288.70
Episode: 697, step: 9, Pop: 4/5, Epsilon: 0.06, Mean Loss: 0.72, Median Loss: 0.72, Std Loss: 0.72, Mean Reward: 3.12, Median Reward: 2.00, Std Reward: 203.00
Episode: 698, step: 9, Pop: 4/5, Epsilon: 0.06, Mean Loss: 0.76, Median Loss: 0.76, Std Loss: 0.76, Mean Reward: 4.69, Median Reward: 4.00, Std Reward: 210.90
Episode: 699, step: 9, Pop: 3/5, Epsilon: 0.06, Mean Loss: 0.55, Median Loss: 0.55, Std Loss: 0.55, Mean Reward: 1.75, Median Reward: 2.00, Std Reward: 92.50
Episode: 700, step: 9, Pop: 4/5, Epsilon: 0.06, Mean Loss: 0.73, Median Loss: 0.73, Std Loss: 0.73, Mean Reward: 4.14, Median Reward: 4.00, Std Reward: 260.70
Episode: 701, step: 9, Pop: 4/5, Epsilon: 0.06, Mean Loss: 0.56, Median Loss: 0.56, Std Loss: 0.56, Mean Reward: 3.51, Median Reward: 2.00, Std Reward: 200.00
Episode: 702, step: 9, Pop: 4/5, Epsilon: 0.06, Mean Loss: 0.69, Median Loss: 0.69, Std Loss: 0.69, Mean Reward: 4.64, Median Reward: 4.00, Std Reward: 324.60
Episode: 703, step: 9, Pop: 2/5, Epsilon: 0.06, Mean Loss: 0.52, Median Loss: 0.52, Std Loss: 0.52, Mean Reward: 3.94, Median Reward: 2.00, Std Reward: 295.60
Episode: 704, step: 9, Pop: 3/5, Epsilon: 0.06, Mean Loss: 0.55, Median Loss: 0.55, Std Loss: 0.55, Mean Reward: 0.38, Median Reward: 0.00, Std Reward: 17.30
Episode: 705, step: 9, Pop: 3/5, Epsilon: 0.06, Mean Loss: 0.71, Median Loss: 0.71, Std Loss: 0.71, Mean Reward: 2.10, Median Reward: 2.00, Std Reward: 115.60
Episode: 706, step: 9, Pop: 3/5, Epsilon: 0.06, Mean Loss: 0.75, Median Loss: 0.75, Std Loss: 0.75, Mean Reward: 4.24, Median Reward: 4.00, Std Reward: 195.10
Episode: 707, step: 9, Pop: 5/5, Epsilon: 0.06, Mean Loss: 0.62, Median Loss: 0.62, Std Loss: 0.62, Mean Reward: 5.04, Median Reward: 4.00, Std Reward: 378.30
Episode: 708, step: 9, Pop: 4/5, Epsilon: 0.06, Mean Loss: 0.86, Median Loss: 0.86, Std Loss: 0.86, Mean Reward: 3.72, Median Reward: 2.00, Std Reward: 271.80
Episode: 709, step: 9, Pop: 5/5, Epsilon: 0.06, Mean Loss: 0.70, Median Loss: 0.70, Std Loss: 0.70, Mean Reward: 1.85, Median Reward: 2.00, Std Reward: 127.60
Episode: 710, step: 9, Pop: 4/5, Epsilon: 0.06, Mean Loss: 0.68, Median Loss: 0.68, Std Loss: 0.68, Mean Reward: 4.96, Median Reward: 4.00, Std Reward: 253.00
Episode: 711, step: 9, Pop: 5/5, Epsilon: 0.06, Mean Loss: 0.72, Median Loss: 0.72, Std Loss: 0.72, Mean Reward: 5.05, Median Reward: 2.00, Std Reward: 343.70
Episode: 712, step: 9, Pop: 1/5, Epsilon: 0.05, Mean Loss: 0.82, Median Loss: 0.82, Std Loss: 0.82, Mean Reward: 3.19, Median Reward: 2.00, Std Reward: 172.40
Episode: 713, step: 9, Pop: 4/5, Epsilon: 0.05, Mean Loss: 0.64, Median Loss: 0.64, Std Loss: 0.64, Mean Reward: 3.29, Median Reward: 2.00, Std Reward: 197.40
Episode: 714, step: 9, Pop: 6/5, Epsilon: 0.05, Mean Loss: 0.75, Median Loss: 0.75, Std Loss: 0.75, Mean Reward: 5.14, Median Reward: 4.00, Std Reward: 344.40
Episode: 715, step: 9, Pop: 4/5, Epsilon: 0.05, Mean Loss: 0.65, Median Loss: 0.65, Std Loss: 0.65, Mean Reward: 3.64, Median Reward: 2.00, Std Reward: 265.40
Episode: 716, step: 9, Pop: 1/5, Epsilon: 0.05, Mean Loss: 0.79, Median Loss: 0.79, Std Loss: 0.79, Mean Reward: 2.97, Median Reward: 2.00, Std Reward: 110.00
Episode: 717, step: 9, Pop: 2/5, Epsilon: 0.05, Mean Loss: 0.77, Median Loss: 0.77, Std Loss: 0.77, Mean Reward: 0.02, Median Reward: 2.00, Std Reward: 0.90
Episode: 718, step: 9, Pop: 5/5, Epsilon: 0.05, Mean Loss: 0.82, Median Loss: 0.82, Std Loss: 0.82, Mean Reward: 5.02, Median Reward: 4.00, Std Reward: 351.50
Episode: 719, step: 9, Pop: 2/5, Epsilon: 0.05, Mean Loss: 0.73, Median Loss: 0.73, Std Loss: 0.73, Mean Reward: 2.87, Median Reward: 2.00, Std Reward: 131.90
Episode: 720, step: 9, Pop: 6/5, Epsilon: 0.05, Mean Loss: 0.62, Median Loss: 0.62, Std Loss: 0.62, Mean Reward: 4.89, Median Reward: 4.00, Std Reward: 366.50
Episode: 721, step: 9, Pop: 4/5, Epsilon: 0.05, Mean Loss: 0.86, Median Loss: 0.86, Std Loss: 0.86, Mean Reward: 4.15, Median Reward: 4.00, Std Reward: 273.70
Episode: 722, step: 9, Pop: 3/5, Epsilon: 0.05, Mean Loss: 0.77, Median Loss: 0.77, Std Loss: 0.77, Mean Reward: 4.52, Median Reward: 2.00, Std Reward: 244.00
Episode: 723, step: 9, Pop: 5/5, Epsilon: 0.05, Mean Loss: 0.73, Median Loss: 0.73, Std Loss: 0.73, Mean Reward: 3.69, Median Reward: 2.00, Std Reward: 246.90
Episode: 724, step: 9, Pop: 1/5, Epsilon: 0.05, Mean Loss: 0.73, Median Loss: 0.73, Std Loss: 0.73, Mean Reward: 2.90, Median Reward: 2.00, Std Reward: 116.00
Episode: 725, step: 9, Pop: 5/5, Epsilon: 0.05, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: 1.10, Median Reward: 2.00, Std Reward: 74.00
Episode: 726, step: 9, Pop: 6/5, Epsilon: 0.05, Mean Loss: 0.60, Median Loss: 0.60, Std Loss: 0.60, Mean Reward: 3.86, Median Reward: 4.00, Std Reward: 254.80
Episode: 727, step: 9, Pop: 5/5, Epsilon: 0.05, Mean Loss: 0.77, Median Loss: 0.77, Std Loss: 0.77, Mean Reward: 4.04, Median Reward: 4.00, Std Reward: 307.20
Episode: 728, step: 9, Pop: 0/5, Epsilon: 0.05, Mean Loss: 0.82, Median Loss: 0.82, Std Loss: 0.82, Mean Reward: 1.68, Median Reward: 2.00, Std Reward: 63.90
Episode: 729, step: 9, Pop: 6/5, Epsilon: 0.05, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: 4.08, Median Reward: 4.00, Std Reward: 297.70
Episode: 730, step: 9, Pop: 4/5, Epsilon: 0.05, Mean Loss: 0.57, Median Loss: 0.57, Std Loss: 0.57, Mean Reward: 4.46, Median Reward: 2.00, Std Reward: 240.90
Episode: 731, step: 9, Pop: 5/5, Epsilon: 0.05, Mean Loss: 0.54, Median Loss: 0.54, Std Loss: 0.54, Mean Reward: 5.60, Median Reward: 5.00, Std Reward: 336.00
Episode: 732, step: 9, Pop: 2/5, Epsilon: 0.05, Mean Loss: 0.50, Median Loss: 0.50, Std Loss: 0.50, Mean Reward: 1.72, Median Reward: 2.00, Std Reward: 93.00
Episode: 733, step: 9, Pop: 5/5, Epsilon: 0.05, Mean Loss: 0.87, Median Loss: 0.87, Std Loss: 0.87, Mean Reward: 2.89, Median Reward: 2.00, Std Reward: 214.00
Episode: 734, step: 9, Pop: 5/5, Epsilon: 0.05, Mean Loss: 0.83, Median Loss: 0.83, Std Loss: 0.83, Mean Reward: 1.61, Median Reward: 2.00, Std Reward: 109.30
Episode: 735, step: 9, Pop: 5/5, Epsilon: 0.05, Mean Loss: 0.79, Median Loss: 0.79, Std Loss: 0.79, Mean Reward: 2.35, Median Reward: 2.00, Std Reward: 169.00
Episode: 736, step: 9, Pop: 2/5, Epsilon: 0.05, Mean Loss: 0.62, Median Loss: 0.62, Std Loss: 0.62, Mean Reward: 1.58, Median Reward: 2.00, Std Reward: 85.50
Episode: 737, step: 9, Pop: 3/5, Epsilon: 0.05, Mean Loss: 0.64, Median Loss: 0.64, Std Loss: 0.64, Mean Reward: 0.80, Median Reward: 0.00, Std Reward: 36.60
Episode: 738, step: 9, Pop: 3/5, Epsilon: 0.05, Mean Loss: 0.63, Median Loss: 0.63, Std Loss: 0.63, Mean Reward: 1.59, Median Reward: 2.00, Std Reward: 108.00
Episode: 739, step: 9, Pop: 4/5, Epsilon: 0.05, Mean Loss: 0.73, Median Loss: 0.73, Std Loss: 0.73, Mean Reward: 4.39, Median Reward: 2.00, Std Reward: 197.60
Episode: 740, step: 9, Pop: 4/5, Epsilon: 0.05, Mean Loss: 0.72, Median Loss: 0.72, Std Loss: 0.72, Mean Reward: 4.81, Median Reward: 2.00, Std Reward: 298.00
Episode: 741, step: 9, Pop: 7/5, Epsilon: 0.05, Mean Loss: 0.63, Median Loss: 0.63, Std Loss: 0.63, Mean Reward: 5.36, Median Reward: 4.00, Std Reward: 407.30
Episode: 742, step: 9, Pop: 5/5, Epsilon: 0.05, Mean Loss: 0.70, Median Loss: 0.70, Std Loss: 0.70, Mean Reward: 5.25, Median Reward: 5.00, Std Reward: 283.60
Episode: 743, step: 9, Pop: 3/5, Epsilon: 0.05, Mean Loss: 0.63, Median Loss: 0.63, Std Loss: 0.63, Mean Reward: 3.33, Median Reward: 2.00, Std Reward: 153.00
Episode: 744, step: 9, Pop: 3/5, Epsilon: 0.05, Mean Loss: 0.69, Median Loss: 0.69, Std Loss: 0.69, Mean Reward: 4.40, Median Reward: 4.00, Std Reward: 233.00
Episode: 745, step: 9, Pop: 6/5, Epsilon: 0.05, Mean Loss: 0.59, Median Loss: 0.59, Std Loss: 0.59, Mean Reward: 4.87, Median Reward: 5.00, Std Reward: 326.20
Episode: 746, step: 9, Pop: 3/5, Epsilon: 0.05, Mean Loss: 0.53, Median Loss: 0.53, Std Loss: 0.53, Mean Reward: 4.66, Median Reward: 2.00, Std Reward: 303.00
Episode: 747, step: 9, Pop: 5/5, Epsilon: 0.05, Mean Loss: 0.53, Median Loss: 0.53, Std Loss: 0.53, Mean Reward: 5.14, Median Reward: 2.00, Std Reward: 318.50
Episode: 748, step: 9, Pop: 4/5, Epsilon: 0.05, Mean Loss: 0.52, Median Loss: 0.52, Std Loss: 0.52, Mean Reward: 3.92, Median Reward: 2.00, Std Reward: 262.60
Episode: 749, step: 9, Pop: 7/5, Epsilon: 0.05, Mean Loss: 0.56, Median Loss: 0.56, Std Loss: 0.56, Mean Reward: 3.27, Median Reward: 4.00, Std Reward: 267.80
Episode: 750, step: 9, Pop: 3/5, Epsilon: 0.05, Mean Loss: 0.39, Median Loss: 0.39, Std Loss: 0.39, Mean Reward: 2.20, Median Reward: 2.00, Std Reward: 121.10
Episode: 751, step: 9, Pop: 7/5, Epsilon: 0.05, Mean Loss: 0.61, Median Loss: 0.61, Std Loss: 0.61, Mean Reward: 5.07, Median Reward: 4.00, Std Reward: 405.30
Episode: 752, step: 9, Pop: 7/5, Epsilon: 0.05, Mean Loss: 0.53, Median Loss: 0.53, Std Loss: 0.53, Mean Reward: 5.55, Median Reward: 4.00, Std Reward: 472.10
Episode: 753, step: 9, Pop: 4/5, Epsilon: 0.05, Mean Loss: 0.59, Median Loss: 0.59, Std Loss: 0.59, Mean Reward: 1.59, Median Reward: 2.00, Std Reward: 90.40
Episode: 754, step: 9, Pop: 6/5, Epsilon: 0.05, Mean Loss: 0.54, Median Loss: 0.54, Std Loss: 0.54, Mean Reward: 1.34, Median Reward: 2.00, Std Reward: 88.70
Episode: 755, step: 9, Pop: 3/5, Epsilon: 0.05, Mean Loss: 0.58, Median Loss: 0.58, Std Loss: 0.58, Mean Reward: 3.55, Median Reward: 2.00, Std Reward: 195.50
Episode: 756, step: 9, Pop: 4/5, Epsilon: 0.05, Mean Loss: 0.79, Median Loss: 0.79, Std Loss: 0.79, Mean Reward: 5.37, Median Reward: 4.00, Std Reward: 300.50
Episode: 757, step: 9, Pop: 2/5, Epsilon: 0.05, Mean Loss: 0.57, Median Loss: 0.57, Std Loss: 0.57, Mean Reward: 1.89, Median Reward: 2.00, Std Reward: 85.00
Episode: 758, step: 9, Pop: 2/5, Epsilon: 0.05, Mean Loss: 0.60, Median Loss: 0.60, Std Loss: 0.60, Mean Reward: 4.12, Median Reward: 4.00, Std Reward: 263.70
Episode: 759, step: 9, Pop: 4/5, Epsilon: 0.05, Mean Loss: 0.75, Median Loss: 0.75, Std Loss: 0.75, Mean Reward: 5.14, Median Reward: 4.00, Std Reward: 313.50
Episode: 760, step: 9, Pop: 5/5, Epsilon: 0.05, Mean Loss: 0.78, Median Loss: 0.78, Std Loss: 0.78, Mean Reward: 5.64, Median Reward: 4.70, Std Reward: 338.20
Episode: 761, step: 9, Pop: 4/5, Epsilon: 0.05, Mean Loss: 0.68, Median Loss: 0.68, Std Loss: 0.68, Mean Reward: 2.87, Median Reward: 2.00, Std Reward: 172.40
Episode: 762, step: 9, Pop: 3/5, Epsilon: 0.05, Mean Loss: 0.44, Median Loss: 0.44, Std Loss: 0.44, Mean Reward: 3.51, Median Reward: 2.00, Std Reward: 196.80
Episode: 763, step: 9, Pop: 4/5, Epsilon: 0.05, Mean Loss: 0.64, Median Loss: 0.64, Std Loss: 0.64, Mean Reward: 2.83, Median Reward: 2.00, Std Reward: 178.30
Episode: 764, step: 9, Pop: 6/5, Epsilon: 0.05, Mean Loss: 0.67, Median Loss: 0.67, Std Loss: 0.67, Mean Reward: 3.42, Median Reward: 4.00, Std Reward: 256.80
Episode: 765, step: 9, Pop: 2/5, Epsilon: 0.05, Mean Loss: 0.62, Median Loss: 0.62, Std Loss: 0.62, Mean Reward: 1.89, Median Reward: 2.00, Std Reward: 83.00
Episode: 766, step: 9, Pop: 4/5, Epsilon: 0.05, Mean Loss: 0.70, Median Loss: 0.70, Std Loss: 0.70, Mean Reward: 3.79, Median Reward: 4.35, Std Reward: 212.50
Episode: 767, step: 9, Pop: 3/5, Epsilon: 0.05, Mean Loss: 0.68, Median Loss: 0.68, Std Loss: 0.68, Mean Reward: 5.25, Median Reward: 2.00, Std Reward: 294.00
Episode: 768, step: 9, Pop: 5/5, Epsilon: 0.05, Mean Loss: 0.58, Median Loss: 0.58, Std Loss: 0.58, Mean Reward: 4.51, Median Reward: 2.00, Std Reward: 297.70
Episode: 769, step: 9, Pop: 5/5, Epsilon: 0.05, Mean Loss: 0.67, Median Loss: 0.67, Std Loss: 0.67, Mean Reward: 3.32, Median Reward: 2.00, Std Reward: 189.50
Episode: 770, step: 9, Pop: 2/5, Epsilon: 0.04, Mean Loss: 0.75, Median Loss: 0.75, Std Loss: 0.75, Mean Reward: 3.66, Median Reward: 2.00, Std Reward: 135.40
Episode: 771, step: 9, Pop: 2/5, Epsilon: 0.04, Mean Loss: 0.79, Median Loss: 0.79, Std Loss: 0.79, Mean Reward: 3.48, Median Reward: 2.00, Std Reward: 149.70
Episode: 772, step: 9, Pop: 3/5, Epsilon: 0.04, Mean Loss: 0.73, Median Loss: 0.73, Std Loss: 0.73, Mean Reward: 1.75, Median Reward: 2.00, Std Reward: 92.80
Episode: 773, step: 9, Pop: 1/5, Epsilon: 0.04, Mean Loss: 0.55, Median Loss: 0.55, Std Loss: 0.55, Mean Reward: 2.31, Median Reward: 2.00, Std Reward: 104.00
Episode: 774, step: 9, Pop: 6/5, Epsilon: 0.04, Mean Loss: 0.51, Median Loss: 0.51, Std Loss: 0.51, Mean Reward: 5.07, Median Reward: 4.00, Std Reward: 334.30
Episode: 775, step: 9, Pop: 6/5, Epsilon: 0.04, Mean Loss: 0.60, Median Loss: 0.60, Std Loss: 0.60, Mean Reward: 5.13, Median Reward: 4.00, Std Reward: 359.40
Episode: 776, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: 0.99, Median Reward: 0.00, Std Reward: 62.50
Episode: 777, step: 9, Pop: 3/5, Epsilon: 0.04, Mean Loss: 0.54, Median Loss: 0.54, Std Loss: 0.54, Mean Reward: 3.96, Median Reward: 2.00, Std Reward: 190.00
Episode: 778, step: 9, Pop: 0/5, Epsilon: 0.04, Mean Loss: 0.63, Median Loss: 0.63, Std Loss: 0.63, Mean Reward: 2.31, Median Reward: 2.00, Std Reward: 99.40
Episode: 779, step: 9, Pop: 3/5, Epsilon: 0.04, Mean Loss: 0.78, Median Loss: 0.78, Std Loss: 0.78, Mean Reward: 4.23, Median Reward: 2.00, Std Reward: 224.30
Episode: 780, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 0.75, Median Loss: 0.75, Std Loss: 0.75, Mean Reward: 6.29, Median Reward: 4.00, Std Reward: 321.00
Episode: 781, step: 9, Pop: 2/5, Epsilon: 0.04, Mean Loss: 0.62, Median Loss: 0.62, Std Loss: 0.62, Mean Reward: 1.28, Median Reward: 0.00, Std Reward: 52.50
Episode: 782, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 0.78, Median Loss: 0.78, Std Loss: 0.78, Mean Reward: 3.79, Median Reward: 4.00, Std Reward: 227.20
Episode: 783, step: 9, Pop: 2/5, Epsilon: 0.04, Mean Loss: 0.73, Median Loss: 0.73, Std Loss: 0.73, Mean Reward: 2.82, Median Reward: 2.00, Std Reward: 129.70
Episode: 784, step: 9, Pop: 2/5, Epsilon: 0.04, Mean Loss: 0.67, Median Loss: 0.67, Std Loss: 0.67, Mean Reward: 3.16, Median Reward: 2.00, Std Reward: 189.70
Episode: 785, step: 9, Pop: 2/5, Epsilon: 0.04, Mean Loss: 0.47, Median Loss: 0.47, Std Loss: 0.47, Mean Reward: 2.18, Median Reward: 2.00, Std Reward: 82.90
Episode: 786, step: 9, Pop: 7/5, Epsilon: 0.04, Mean Loss: 0.64, Median Loss: 0.64, Std Loss: 0.64, Mean Reward: 5.34, Median Reward: 4.00, Std Reward: 443.30
Episode: 787, step: 9, Pop: 3/5, Epsilon: 0.04, Mean Loss: 0.95, Median Loss: 0.95, Std Loss: 0.95, Mean Reward: 2.19, Median Reward: 2.00, Std Reward: 127.00
Episode: 788, step: 9, Pop: 1/5, Epsilon: 0.04, Mean Loss: 0.69, Median Loss: 0.69, Std Loss: 0.69, Mean Reward: 2.82, Median Reward: 2.00, Std Reward: 84.70
Episode: 789, step: 9, Pop: 5/5, Epsilon: 0.04, Mean Loss: 0.78, Median Loss: 0.78, Std Loss: 0.78, Mean Reward: 2.58, Median Reward: 2.00, Std Reward: 175.30
Episode: 790, step: 9, Pop: 6/5, Epsilon: 0.04, Mean Loss: 0.82, Median Loss: 0.82, Std Loss: 0.82, Mean Reward: 3.25, Median Reward: 2.00, Std Reward: 233.80
Episode: 791, step: 9, Pop: 3/5, Epsilon: 0.04, Mean Loss: 0.62, Median Loss: 0.62, Std Loss: 0.62, Mean Reward: 1.87, Median Reward: 2.00, Std Reward: 101.00
Episode: 792, step: 9, Pop: 3/5, Epsilon: 0.04, Mean Loss: 0.91, Median Loss: 0.91, Std Loss: 0.91, Mean Reward: 3.41, Median Reward: 2.00, Std Reward: 194.50
Episode: 793, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 0.67, Median Loss: 0.67, Std Loss: 0.67, Mean Reward: 0.84, Median Reward: 2.00, Std Reward: 42.00
Episode: 794, step: 9, Pop: 2/5, Epsilon: 0.04, Mean Loss: 0.74, Median Loss: 0.74, Std Loss: 0.74, Mean Reward: 3.58, Median Reward: 2.00, Std Reward: 178.90
Episode: 795, step: 9, Pop: 2/5, Epsilon: 0.04, Mean Loss: 0.55, Median Loss: 0.55, Std Loss: 0.55, Mean Reward: 3.46, Median Reward: 2.00, Std Reward: 169.50
Episode: 796, step: 9, Pop: 3/5, Epsilon: 0.04, Mean Loss: 0.55, Median Loss: 0.55, Std Loss: 0.55, Mean Reward: 2.90, Median Reward: 2.00, Std Reward: 183.00
Episode: 797, step: 9, Pop: 3/5, Epsilon: 0.04, Mean Loss: 0.68, Median Loss: 0.68, Std Loss: 0.68, Mean Reward: 4.47, Median Reward: 4.00, Std Reward: 223.50
Episode: 798, step: 9, Pop: 5/5, Epsilon: 0.04, Mean Loss: 0.85, Median Loss: 0.85, Std Loss: 0.85, Mean Reward: 2.26, Median Reward: 2.00, Std Reward: 135.50
Episode: 799, step: 9, Pop: 2/5, Epsilon: 0.04, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: 3.07, Median Reward: 2.00, Std Reward: 129.00
Episode: 800, step: 9, Pop: 1/5, Epsilon: 0.04, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: 2.73, Median Reward: 2.00, Std Reward: 111.80
Episode: 801, step: 9, Pop: 3/5, Epsilon: 0.04, Mean Loss: 0.83, Median Loss: 0.83, Std Loss: 0.83, Mean Reward: -0.28, Median Reward: 0.00, Std Reward: -18.20
Episode: 802, step: 9, Pop: 2/5, Epsilon: 0.04, Mean Loss: 0.63, Median Loss: 0.63, Std Loss: 0.63, Mean Reward: 3.76, Median Reward: 2.00, Std Reward: 203.30
Episode: 803, step: 9, Pop: 1/5, Epsilon: 0.04, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: 3.14, Median Reward: 2.00, Std Reward: 163.50
Episode: 804, step: 9, Pop: 2/5, Epsilon: 0.04, Mean Loss: 0.51, Median Loss: 0.51, Std Loss: 0.51, Mean Reward: 2.38, Median Reward: 2.00, Std Reward: 149.90
Episode: 805, step: 9, Pop: 7/5, Epsilon: 0.04, Mean Loss: 0.51, Median Loss: 0.51, Std Loss: 0.51, Mean Reward: 5.56, Median Reward: 4.00, Std Reward: 439.10
Episode: 806, step: 9, Pop: 5/5, Epsilon: 0.04, Mean Loss: 0.65, Median Loss: 0.65, Std Loss: 0.65, Mean Reward: 2.18, Median Reward: 2.00, Std Reward: 144.10
Episode: 807, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 1.00, Median Loss: 1.00, Std Loss: 1.00, Mean Reward: 3.59, Median Reward: 2.00, Std Reward: 225.90
Episode: 808, step: 9, Pop: 2/5, Epsilon: 0.04, Mean Loss: 0.64, Median Loss: 0.64, Std Loss: 0.64, Mean Reward: 1.18, Median Reward: 2.00, Std Reward: 59.00
Episode: 809, step: 9, Pop: 5/5, Epsilon: 0.04, Mean Loss: 0.77, Median Loss: 0.77, Std Loss: 0.77, Mean Reward: 4.70, Median Reward: 3.00, Std Reward: 300.50
Episode: 810, step: 9, Pop: 2/5, Epsilon: 0.04, Mean Loss: 0.47, Median Loss: 0.47, Std Loss: 0.47, Mean Reward: 3.57, Median Reward: 2.00, Std Reward: 168.00
Episode: 811, step: 9, Pop: 5/5, Epsilon: 0.04, Mean Loss: 0.61, Median Loss: 0.61, Std Loss: 0.61, Mean Reward: 3.65, Median Reward: 4.00, Std Reward: 208.20
Episode: 812, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 0.63, Median Loss: 0.63, Std Loss: 0.63, Mean Reward: 3.20, Median Reward: 2.00, Std Reward: 217.80
Episode: 813, step: 9, Pop: 1/5, Epsilon: 0.04, Mean Loss: 0.60, Median Loss: 0.60, Std Loss: 0.60, Mean Reward: 1.83, Median Reward: 2.00, Std Reward: 100.80
Episode: 814, step: 9, Pop: 2/5, Epsilon: 0.04, Mean Loss: 0.60, Median Loss: 0.60, Std Loss: 0.60, Mean Reward: 3.04, Median Reward: 2.00, Std Reward: 176.30
Episode: 815, step: 9, Pop: 6/5, Epsilon: 0.04, Mean Loss: 0.97, Median Loss: 0.97, Std Loss: 0.97, Mean Reward: 1.54, Median Reward: 2.00, Std Reward: 103.00
Episode: 816, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 0.54, Median Loss: 0.54, Std Loss: 0.54, Mean Reward: 4.37, Median Reward: 3.00, Std Reward: 253.50
Episode: 817, step: 9, Pop: 1/5, Epsilon: 0.04, Mean Loss: 0.62, Median Loss: 0.62, Std Loss: 0.62, Mean Reward: 2.90, Median Reward: 2.00, Std Reward: 136.10
Episode: 818, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 0.77, Median Loss: 0.77, Std Loss: 0.77, Mean Reward: 3.06, Median Reward: 2.00, Std Reward: 217.30
Episode: 819, step: 9, Pop: 3/5, Epsilon: 0.04, Mean Loss: 0.83, Median Loss: 0.83, Std Loss: 0.83, Mean Reward: 3.46, Median Reward: 2.00, Std Reward: 180.10
Episode: 820, step: 9, Pop: 7/5, Epsilon: 0.04, Mean Loss: 0.60, Median Loss: 0.60, Std Loss: 0.60, Mean Reward: 7.89, Median Reward: 4.00, Std Reward: 607.40
Episode: 821, step: 9, Pop: 2/5, Epsilon: 0.04, Mean Loss: 0.83, Median Loss: 0.83, Std Loss: 0.83, Mean Reward: 0.98, Median Reward: 2.00, Std Reward: 46.00
Episode: 822, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 0.63, Median Loss: 0.63, Std Loss: 0.63, Mean Reward: 6.16, Median Reward: 4.00, Std Reward: 449.70
Episode: 823, step: 9, Pop: 3/5, Epsilon: 0.04, Mean Loss: 0.55, Median Loss: 0.55, Std Loss: 0.55, Mean Reward: 3.52, Median Reward: 2.00, Std Reward: 225.00
Episode: 824, step: 9, Pop: 3/5, Epsilon: 0.04, Mean Loss: 0.53, Median Loss: 0.53, Std Loss: 0.53, Mean Reward: 3.04, Median Reward: 2.00, Std Reward: 161.00
Episode: 825, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 0.55, Median Loss: 0.55, Std Loss: 0.55, Mean Reward: 3.57, Median Reward: 2.00, Std Reward: 249.60
Episode: 826, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 0.64, Median Loss: 0.64, Std Loss: 0.64, Mean Reward: 4.15, Median Reward: 4.00, Std Reward: 199.20
Episode: 827, step: 9, Pop: 7/5, Epsilon: 0.04, Mean Loss: 0.54, Median Loss: 0.54, Std Loss: 0.54, Mean Reward: 5.90, Median Reward: 5.00, Std Reward: 430.60
Episode: 828, step: 9, Pop: 6/5, Epsilon: 0.04, Mean Loss: 0.70, Median Loss: 0.70, Std Loss: 0.70, Mean Reward: 4.13, Median Reward: 4.00, Std Reward: 281.00
Episode: 829, step: 9, Pop: 0/5, Epsilon: 0.04, Mean Loss: 0.73, Median Loss: 0.73, Std Loss: 0.73, Mean Reward: 0.74, Median Reward: 2.00, Std Reward: 35.00
Episode: 830, step: 9, Pop: 5/5, Epsilon: 0.04, Mean Loss: 0.84, Median Loss: 0.84, Std Loss: 0.84, Mean Reward: 4.01, Median Reward: 5.00, Std Reward: 276.50
Episode: 831, step: 9, Pop: 2/5, Epsilon: 0.04, Mean Loss: 0.94, Median Loss: 0.94, Std Loss: 0.94, Mean Reward: 4.50, Median Reward: 2.00, Std Reward: 215.90
Episode: 832, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 0.66, Median Loss: 0.66, Std Loss: 0.66, Mean Reward: 3.03, Median Reward: 2.00, Std Reward: 163.50
Episode: 833, step: 9, Pop: 7/5, Epsilon: 0.04, Mean Loss: 0.56, Median Loss: 0.56, Std Loss: 0.56, Mean Reward: 2.91, Median Reward: 2.00, Std Reward: 217.90
